tract_geoid,state,i,group,hh_idx_within_group,rcv_kUSD,contents_kUSD
34031154005,NJ,1026,renter,200,50.71424768,32.07627191
34031154005,NJ,1027,renter,201,66.79543271,27.27128148
34031154005,NJ,1028,renter,202,167.0542863,24.10546692
34031154005,NJ,1029,renter,203,42.48831388,33.69239091
34031154005,NJ,1030,renter,204,325.8962043,17.77825129
34031154006,NJ,1,owner,1,102.0000771,61.20004628
34031154006,NJ,2,owner,2,189.8713563,113.9228138
34031154006,NJ,3,owner,3,156.4091916,93.84551497
34031154006,NJ,4,owner,4,418.3099116,250.985947
34031154006,NJ,5,owner,5,143.2510241,85.95061447
34031154006,NJ,6,owner,6,123.5645593,74.13873556
34031154006,NJ,7,owner,7,44.00182101,26.4010926
34031154006,NJ,8,owner,8,191.1981256,114.7188754
34031154006,NJ,9,owner,9,232.7237818,139.6342691
34031154006,NJ,10,owner,10,69.67360628,41.80416377
34031154006,NJ,11,owner,11,91.07099237,54.64259542
34031154006,NJ,12,owner,12,130.3633558,78.21801346
34031154006,NJ,13,owner,13,112.907063,67.7442378
34031154006,NJ,14,owner,14,181.1450852,108.6870511
34031154006,NJ,15,owner,15,236.7805962,142.0683577
34031154006,NJ,16,owner,16,64.34087161,38.60452297
34031154006,NJ,17,owner,17,97.81298972,58.68779383
34031154006,NJ,18,owner,18,104.1075659,62.46453953
34031154006,NJ,19,owner,19,29.80880932,17.88528559
34031154006,NJ,20,owner,20,48.59621705,29.15773023
34031154006,NJ,21,owner,21,66.87276057,40.12365634
34031154006,NJ,22,owner,22,86.6627337,51.99764022
34031154006,NJ,23,owner,23,215.549218,129.3295308
34031154006,NJ,24,owner,24,40.42712434,24.2562746
34031154006,NJ,25,owner,25,215.7363548,129.4418129
34031154006,NJ,26,owner,26,196.4191347,117.8514808
34031154006,NJ,27,owner,27,103.6228649,62.17371895
34031154006,NJ,28,owner,28,141.1375473,84.68252836
34031154006,NJ,29,owner,29,96.57233581,57.94340149
34031154006,NJ,30,owner,30,105.4802998,63.28817989
34031154006,NJ,31,owner,31,48.93223516,29.3593411
34031154006,NJ,32,owner,32,205.9790082,123.5874049
34031154006,NJ,33,owner,33,61.09583359,36.65750015
34031154006,NJ,34,owner,34,143.3969173,86.03815041
34031154006,NJ,35,owner,35,68.64031595,41.18418957
34031154006,NJ,36,owner,36,82.81336386,49.68801832
34031154006,NJ,37,owner,37,121.9741592,73.18449549
34031154006,NJ,38,owner,38,120.2450168,72.14701009
34031154006,NJ,39,owner,39,78.11016976,46.86610186
34031154006,NJ,40,owner,40,56.92007708,34.15204625
34031154006,NJ,41,owner,41,227.9583396,136.7750038
34031154006,NJ,42,owner,42,136.5554597,81.93327583
34031154006,NJ,43,owner,43,78.3458777,47.00752662
34031154006,NJ,44,owner,44,80.26137779,48.15682668
34031154006,NJ,45,owner,45,78.77276231,47.26365739
34031154006,NJ,46,owner,46,93.66331198,56.19798719
34031154006,NJ,47,owner,47,58.34605999,35.007636
34031154006,NJ,48,owner,48,74.63746017,44.7824761
34031154006,NJ,49,owner,49,178.474331,107.0845986
34031154006,NJ,50,owner,50,63.24557115,37.94734269
34031154006,NJ,51,owner,51,84.04191509,50.42514905
34031154006,NJ,52,owner,52,83.05278091,49.83166855
34031154006,NJ,53,owner,53,85.49261656,51.29556994
34031154006,NJ,54,owner,54,150.9678132,90.58068789
34031154006,NJ,55,owner,55,244.8105334,146.88632
34031154006,NJ,56,owner,56,212.3934779,127.4360867
34031154006,NJ,57,owner,57,83.1552768,49.89316608
34031154006,NJ,58,owner,58,173.5969087,104.1581452
34031154006,NJ,59,owner,59,99.43992844,59.66395706
34031154006,NJ,60,owner,60,155.7942991,93.47657947
34031154006,NJ,61,owner,61,68.39357106,41.03614264
34031154006,NJ,62,owner,62,48.59951116,29.15970669
34031154006,NJ,63,owner,63,155.3460738,93.20764427
34031154006,NJ,64,owner,64,46.00116061,27.60069637
34031154006,NJ,65,owner,65,62.39068553,37.43441132
34031154006,NJ,66,owner,66,209.8355538,125.9013323
34031154006,NJ,67,owner,67,63.40768844,38.04461306
34031154006,NJ,68,owner,68,105.1970661,63.11823965
34031154006,NJ,69,owner,69,89.86706941,53.92024164
34031154006,NJ,70,owner,70,308.6608188,185.1964913
34031154006,NJ,71,owner,71,154.3898634,92.63391805
34031154006,NJ,72,owner,72,262.8062308,157.6837385
34031154006,NJ,73,owner,73,45.82968146,27.49780888
34031154006,NJ,74,owner,74,63.97069588,38.38241753
34031154006,NJ,75,owner,75,88.50677428,53.10406457
34031154006,NJ,76,owner,76,55.52866717,33.3172003
34031154006,NJ,77,owner,77,32.54004569,19.52402741
34031154006,NJ,78,owner,78,176.1703657,105.7022194
34031154006,NJ,79,owner,79,93.2595123,55.95570738
34031154006,NJ,80,owner,80,55.68126848,33.40876109
34031154006,NJ,81,owner,81,105.4638919,63.27833515
34031154006,NJ,82,owner,82,150.3055145,90.18330868
34031154006,NJ,83,owner,83,35.33629749,21.20177849
34031154006,NJ,84,owner,84,151.0885516,90.65313096
34031154006,NJ,85,owner,85,68.34409994,41.00645996
34031154006,NJ,86,owner,86,206.7003787,124.0202272
34031154006,NJ,87,owner,87,234.7882389,140.8729433
34031154006,NJ,88,owner,88,82.14224992,49.28534995
34031154006,NJ,89,owner,89,79.5288734,47.71732404
34031154006,NJ,90,owner,90,31.25601225,18.75360735
34031154006,NJ,91,owner,91,215.0164872,129.0098923
34031154006,NJ,92,owner,92,153.115581,91.86934862
34031154006,NJ,93,owner,93,55.45509871,33.27305923
34031154006,NJ,94,owner,94,54.16708356,32.50025013
34031154006,NJ,95,owner,95,37.0242681,22.21456086
34031154006,NJ,96,owner,96,72.92136482,43.75281889
34031154006,NJ,97,owner,97,103.4426829,62.06560977
34031154006,NJ,98,owner,98,62.32181333,37.393088
34031154006,NJ,99,owner,99,210.145034,126.0870204
34031154006,NJ,100,owner,100,111.5024883,66.90149299
34031154006,NJ,101,owner,101,297.5616689,178.5370013
34031154006,NJ,102,owner,102,65.9538075,39.5722845
34031154006,NJ,103,owner,103,179.5985135,107.7591081
34031154006,NJ,104,owner,104,69.39682084,41.6380925
34031154006,NJ,105,owner,105,277.2481087,166.3488652
34031154006,NJ,106,owner,106,126.6330332,75.97981993
34031154006,NJ,107,owner,107,166.278265,99.76695903
34031154006,NJ,108,owner,108,78.98822426,47.39293456
34031154006,NJ,109,owner,109,62.71492736,37.62895641
34031154006,NJ,110,owner,110,142.6378023,85.5826814
34031154006,NJ,111,owner,111,159.940761,95.96445662
34031154006,NJ,112,owner,112,148.0406934,88.82441603
34031154006,NJ,113,owner,113,43.51250851,26.1075051
34031154006,NJ,114,owner,114,185.6637222,111.3982333
34031154006,NJ,115,owner,115,180.0250163,108.0150098
34031154006,NJ,116,owner,116,364.9612601,218.9767561
34031154006,NJ,117,owner,117,61.051395,36.630837
34031154006,NJ,118,owner,118,123.4581641,74.07489845
34031154006,NJ,119,owner,119,155.2235272,93.1341163
34031154006,NJ,120,owner,120,64.46060722,38.67636433
34031154006,NJ,121,owner,121,195.1795527,117.1077316
34031154006,NJ,122,owner,122,172.2674887,103.3604932
34031154006,NJ,123,owner,123,160.1175569,96.07053416
34031154006,NJ,124,owner,124,68.41872061,41.05123237
34031154006,NJ,125,owner,125,123.0063192,73.80379153
34031154006,NJ,126,owner,126,128.6490514,77.18943087
34031154006,NJ,127,owner,127,103.609632,62.16577918
34031154006,NJ,128,owner,128,53.62178463,32.17307078
34031154006,NJ,129,owner,129,141.0805685,84.64834112
34031154006,NJ,130,owner,130,51.46617874,30.87970724
34031154006,NJ,131,owner,131,58.92695667,35.356174
34031154006,NJ,132,owner,132,179.4452014,107.6671209
34031154006,NJ,133,owner,133,115.7532149,69.45192893
34031154006,NJ,134,owner,134,52.66183566,31.5971014
34031154006,NJ,135,owner,135,51.04257159,30.62554296
34031154006,NJ,136,owner,136,41.92479273,25.15487564
34031154006,NJ,137,owner,137,304.0386864,182.4232119
34031154006,NJ,138,owner,138,221.0884228,132.6530537
34031154006,NJ,139,owner,139,243.528773,146.1172638
34031154006,NJ,140,owner,140,131.10001,78.66000602
34031154006,NJ,141,owner,141,133.9390985,80.36345909
34031154006,NJ,142,owner,142,132.6737232,79.6042339
34031154006,NJ,143,owner,143,87.90786425,52.74471855
34031154006,NJ,144,owner,144,61.23946265,36.74367759
34031154006,NJ,145,owner,145,52.28174653,31.36904792
34031154006,NJ,146,owner,146,196.6942858,118.0165715
34031154006,NJ,147,owner,147,284.7847641,170.8708585
34031154006,NJ,148,owner,148,77.64280311,46.58568186
34031154006,NJ,149,owner,149,72.8976616,43.73859696
34031154006,NJ,150,owner,150,169.3381961,101.6029177
34031154006,NJ,151,owner,151,120.5042988,72.30257925
34031154006,NJ,152,owner,152,78.50226391,47.10135834
34031154006,NJ,153,owner,153,313.4167145,188.0500287
34031154006,NJ,154,owner,154,28.94344637,17.36606782
34031154006,NJ,155,owner,155,86.65049634,51.9902978
34031154006,NJ,156,owner,156,156.7301392,94.0380835
34031154006,NJ,157,owner,157,64.25655058,38.55393035
34031154006,NJ,158,owner,158,165.1868356,99.11210134
34031154006,NJ,159,owner,159,153.7147693,92.2288616
34031154006,NJ,160,owner,160,73.21179139,43.92707483
34031154006,NJ,161,owner,161,175.4571347,105.2742808
34031154006,NJ,162,owner,162,93.65847009,56.19508205
34031154006,NJ,163,owner,163,39.32763259,23.59657955
34031154006,NJ,164,owner,164,302.974875,181.784925
34031154006,NJ,165,owner,165,79.75301845,47.85181107
34031154006,NJ,166,owner,166,26.04874837,15.62924902
34031154006,NJ,167,owner,167,385.9231525,231.5538915
34031154006,NJ,168,owner,168,262.8238331,157.6942999
34031154006,NJ,169,owner,169,149.3122908,89.58737447
34031154006,NJ,170,owner,170,380.8444622,228.5066773
34031154006,NJ,171,owner,171,205.9645287,123.5787172
34031154006,NJ,172,owner,172,72.52721256,43.51632754
34031154006,NJ,173,owner,173,103.9510174,62.37061044
34031154006,NJ,174,owner,174,403.7890038,242.2734023
34031154006,NJ,175,owner,175,35.02169251,21.01301551
34031154006,NJ,176,owner,176,91.30533891,54.78320335
34031154006,NJ,177,owner,177,167.8981973,100.7389184
34031154006,NJ,178,owner,178,72.35678045,43.41406827
34031154006,NJ,179,owner,179,89.58079895,53.74847937
34031154006,NJ,180,owner,180,57.17442204,34.30465323
34031154006,NJ,181,owner,181,346.9127723,208.1476634
34031154006,NJ,182,owner,182,58.77806594,35.26683957
34031154006,NJ,183,owner,183,100.2284572,60.1370743
34031154006,NJ,184,owner,184,139.9801796,83.98810779
34031154006,NJ,185,owner,185,39.62243423,23.77346054
34031154006,NJ,186,owner,186,80.30866072,48.18519643
34031154006,NJ,187,owner,187,68.41383545,41.04830127
34031154006,NJ,188,owner,188,58.93523685,35.36114211
34031154006,NJ,189,owner,189,55.6168109,33.37008654
34031154006,NJ,190,owner,190,54.30898831,32.58539299
34031154006,NJ,191,owner,191,112.9497916,67.76987497
34031154006,NJ,192,owner,192,91.3660898,54.81965388
34031154006,NJ,193,owner,193,67.35712854,40.41427712
34031154006,NJ,194,owner,194,52.29938894,31.37963336
34031154006,NJ,195,owner,195,37.61335046,22.56801028
34031154006,NJ,196,owner,196,99.60893958,59.76536375
34031154006,NJ,197,owner,197,97.1235168,58.27411008
34031154006,NJ,198,owner,198,117.241409,70.3448454
34031154006,NJ,199,owner,199,63.10745715,37.86447429
34031154006,NJ,200,owner,200,44.14543539,26.48726123
34031154006,NJ,201,owner,201,60.93578841,36.56147304
34031154006,NJ,202,owner,202,167.2342692,100.3405615
34031154006,NJ,203,owner,203,85.95882089,51.57529254
34031154006,NJ,204,owner,204,39.01688931,23.41013359
34031154006,NJ,205,owner,205,31.54133928,18.92480357
34031154006,NJ,206,owner,206,71.64167777,42.98500666
34031154006,NJ,207,owner,207,128.1326388,76.8795833
34031154006,NJ,208,owner,208,220.995634,132.5973804
34031154006,NJ,209,owner,209,235.0901495,141.0540897
34031154006,NJ,210,owner,210,108.7509197,65.25055184
34031154006,NJ,211,owner,211,117.2632762,70.35796572
34031154006,NJ,212,owner,212,145.0737499,87.04424997
34031154006,NJ,213,owner,213,181.8354461,109.1012677
34031154006,NJ,214,owner,214,321.9019561,193.1411737
34031154006,NJ,215,owner,215,40.31550254,24.18930152
34031154006,NJ,216,owner,216,113.7803124,68.26818742
34031154006,NJ,217,owner,217,81.95208113,49.17124868
34031154006,NJ,218,owner,218,152.170915,91.30254897
34031154006,NJ,219,owner,219,104.6029496,62.76176974
34031154006,NJ,220,owner,220,70.76905019,42.46143011
34031154006,NJ,221,owner,221,503.6000707,302.1600424
34031154006,NJ,222,owner,222,182.565671,109.5394026
34031154006,NJ,223,owner,223,61.94356132,37.16613679
34031154006,NJ,224,owner,224,77.80111337,46.68066802
34031154006,NJ,225,owner,225,146.485601,87.89136061
34031154006,NJ,226,owner,226,109.484953,65.6909718
34031154006,NJ,227,owner,227,188.6955937,113.2173562
34031154006,NJ,228,owner,228,173.7523168,104.2513901
34031154006,NJ,229,owner,229,326.1552208,195.6931325
34031154006,NJ,230,owner,230,78.02873546,46.81724128
34031154006,NJ,231,owner,231,79.72304559,47.83382735
34031154006,NJ,232,owner,232,99.17890769,59.50734461
34031154006,NJ,233,owner,233,71.67025008,43.00215005
34031154006,NJ,234,owner,234,44.91929856,26.95157914
34031154006,NJ,235,owner,235,193.9905632,116.3943379
34031154006,NJ,236,owner,236,20.00660454,12.00396272
34031154006,NJ,237,owner,237,43.76804449,26.2608267
34031154006,NJ,238,owner,238,43.9714038,26.38284228
34031154006,NJ,239,owner,239,259.5623133,155.737388
34031154006,NJ,240,owner,240,133.9693056,80.38158333
34031154006,NJ,241,owner,241,73.71577237,44.22946342
34031154006,NJ,242,owner,242,248.2618936,148.9571362
34031154006,NJ,243,owner,243,332.1712265,199.3027359
34031154006,NJ,244,owner,244,214.6267943,128.7760766
34031154006,NJ,245,owner,245,38.86422509,23.31853505
34031154006,NJ,246,owner,246,92.1928624,55.31571744
34031154006,NJ,247,owner,247,165.4133855,99.2480313
34031154006,NJ,248,owner,248,27.24206614,16.34523969
34031154006,NJ,249,owner,249,185.5790685,111.3474411
34031154006,NJ,250,owner,250,226.8329596,136.0997758
34031154006,NJ,251,owner,251,207.9842432,124.7905459
34031154006,NJ,252,owner,252,95.57022488,57.34213493
34031154006,NJ,253,owner,253,30.69349104,18.41609462
34031154006,NJ,254,owner,254,124.8490747,74.9094448
34031154006,NJ,255,owner,255,53.21790833,31.930745
34031154006,NJ,256,owner,256,58.65494094,35.19296456
34031154006,NJ,257,owner,257,47.66814729,28.60088838
34031154006,NJ,258,owner,258,194.1710983,116.502659
34031154006,NJ,259,owner,259,94.82298644,56.89379186
34031154006,NJ,260,owner,260,127.5844602,76.55067611
34031154006,NJ,261,owner,261,59.11120911,35.46672546
34031154006,NJ,262,owner,262,127.1712274,76.30273642
34031154006,NJ,263,owner,263,57.76934065,34.66160439
34031154006,NJ,264,owner,264,47.04494644,28.22696787
34031154006,NJ,265,owner,265,47.82869578,28.69721747
34031154006,NJ,266,owner,266,333.1856947,199.9114168
34031154006,NJ,267,owner,267,104.1972602,62.51835615
34031154006,NJ,268,owner,268,42.62586032,25.57551619
34031154006,NJ,269,owner,269,549.5847364,329.7508419
34031154006,NJ,270,owner,270,82.04813935,49.22888361
34031154006,NJ,271,owner,271,105.3977034,63.23862201
34031154006,NJ,272,owner,272,39.7682832,23.86096992
34031154006,NJ,273,owner,273,108.2510315,64.9506189
34031154006,NJ,274,owner,274,55.28571122,33.17142673
34031154006,NJ,275,owner,275,108.8295425,65.29772552
34031154006,NJ,276,owner,276,150.0891061,90.05346368
34031154006,NJ,277,owner,277,95.08776609,57.05265965
34031154006,NJ,278,owner,278,48.77457474,29.26474484
34031154006,NJ,279,owner,279,234.9290213,140.9574128
34031154006,NJ,280,owner,280,362.3557823,217.4134694
34031154006,NJ,281,owner,281,48.72141446,29.23284868
34031154006,NJ,282,owner,282,163.1946253,97.91677518
34031154006,NJ,283,owner,283,179.4046727,107.6428036
34031154006,NJ,284,owner,284,214.2222047,128.5333228
34031154006,NJ,285,owner,285,111.4585501,66.87513009
34031154006,NJ,286,owner,286,122.5872955,73.55237732
34031154006,NJ,287,owner,287,394.5188648,236.7113189
34031154006,NJ,288,owner,288,99.40066431,59.64039858
34031154006,NJ,289,owner,289,215.8283301,129.4969981
34031154006,NJ,290,owner,290,179.3333029,107.5999817
34031154006,NJ,291,owner,291,199.1729567,119.503774
34031154006,NJ,292,owner,292,84.9202023,50.95212138
34031154006,NJ,293,owner,293,82.61064944,49.56638967
34031154006,NJ,294,owner,294,111.0514478,66.63086867
34031154006,NJ,295,owner,295,167.1936252,100.3161751
34031154006,NJ,296,owner,296,64.89387601,38.93632561
34031154006,NJ,297,owner,297,228.647087,137.1882522
34031154006,NJ,298,owner,298,129.5179999,77.71079992
34031154006,NJ,299,owner,299,76.89409885,46.13645931
34031154006,NJ,300,owner,300,116.1028426,69.66170555
34031154006,NJ,301,owner,301,63.20470347,37.92282208
34031154006,NJ,302,owner,302,95.04948724,57.02969234
34031154006,NJ,303,owner,303,80.07475632,48.04485379
34031154006,NJ,304,owner,304,503.8777984,302.326679
34031154006,NJ,305,owner,305,135.4322535,81.25935212
34031154006,NJ,306,owner,306,374.9815304,224.9889182
34031154006,NJ,307,owner,307,69.93551547,41.96130928
34031154006,NJ,308,owner,308,127.1794254,76.30765521
34031154006,NJ,309,owner,309,177.5636902,106.5382141
34031154006,NJ,310,owner,310,592.1545039,355.2927023
34031154006,NJ,311,owner,311,34.81536851,20.8892211
34031154006,NJ,312,owner,312,53.67873335,32.20724001
34031154006,NJ,313,owner,313,59.44640678,35.66784407
34031154006,NJ,314,owner,314,70.32628255,42.19576953
34031154006,NJ,315,owner,315,297.6632466,178.597948
34031154006,NJ,316,owner,316,177.027503,106.2165018
34031154006,NJ,317,owner,317,101.1676313,60.70057879
34031154006,NJ,318,owner,318,188.5908611,113.1545167
34031154006,NJ,319,owner,319,225.9713656,135.5828194
34031154006,NJ,320,owner,320,245.5990812,147.3594487
34031154006,NJ,321,owner,321,107.3709949,64.42259692
34031154006,NJ,322,owner,322,71.4911462,42.89468772
34031154006,NJ,323,owner,323,328.2345985,196.9407591
34031154006,NJ,324,owner,324,153.0060251,91.80361505
34031154006,NJ,325,owner,325,532.4821723,319.4893034
34031154006,NJ,326,owner,326,147.2410976,88.34465855
34031154006,NJ,327,owner,327,102.6957737,61.61746424
34031154006,NJ,328,owner,328,51.52823741,30.91694245
34031154006,NJ,329,owner,329,263.1482893,157.8889736
34031154006,NJ,330,owner,330,88.09877307,52.85926384
34031154006,NJ,331,owner,331,63.74894588,38.24936753
34031154006,NJ,332,owner,332,27.18448595,16.31069157
34031154006,NJ,333,owner,333,100.9216746,60.55300477
34031154006,NJ,334,owner,334,169.892239,101.9353434
34031154006,NJ,335,owner,335,119.9247412,71.95484474
34031154006,NJ,336,owner,336,134.1789927,80.50739563
34031154006,NJ,337,owner,337,69.52111936,41.71267162
34031154006,NJ,338,owner,338,101.1438031,60.68628188
34031154006,NJ,339,owner,339,346.6013256,207.9607954
34031154006,NJ,340,owner,340,73.04713301,43.82827981
34031154006,NJ,341,owner,341,204.9007766,122.9404659
34031154006,NJ,342,owner,342,48.5499783,29.12998698
34031154006,NJ,343,owner,343,82.94354235,49.76612541
34031154006,NJ,344,owner,344,102.5682561,61.54095364
34031154006,NJ,345,owner,345,54.81256349,32.88753809
34031154006,NJ,346,owner,346,39.6005141,23.76030846
34031154006,NJ,347,owner,347,166.4819104,99.88914623
34031154006,NJ,348,owner,348,164.9254747,98.95528484
34031154006,NJ,349,owner,349,71.71468955,43.02881373
34031154006,NJ,350,owner,350,185.9800217,111.588013
34031154006,NJ,351,owner,351,75.55924579,45.33554748
34031154006,NJ,352,owner,352,228.7866322,137.2719793
34031154006,NJ,353,owner,353,44.19657278,26.51794367
34031154006,NJ,354,owner,354,106.2126102,63.72756614
34031154006,NJ,355,owner,355,112.4940668,67.4964401
34031154006,NJ,356,owner,356,94.58330219,56.74998131
34031154006,NJ,357,owner,357,52.11978455,31.27187073
34031154006,NJ,358,owner,358,359.4402716,215.664163
34031154006,NJ,359,owner,359,59.43881154,35.66328693
34031154006,NJ,360,owner,360,186.4322681,111.8593609
34031154006,NJ,361,owner,361,98.88398511,59.33039107
34031154006,NJ,362,owner,362,111.8371901,67.10231406
34031154006,NJ,363,owner,363,369.1535481,221.4921289
34031154006,NJ,364,owner,364,58.81873393,35.29124036
34031154006,NJ,365,owner,365,115.8496622,69.50979734
34031154006,NJ,366,owner,366,128.556687,77.13401219
34031154006,NJ,367,owner,367,22.4514318,13.47085908
34031154006,NJ,368,owner,368,61.37899854,36.82739913
34031154006,NJ,369,owner,369,131.4615165,78.87690987
34031154006,NJ,370,owner,370,37.50298305,22.50178983
34031154006,NJ,371,owner,371,21.44377038,12.86626223
34031154006,NJ,372,owner,372,127.6334764,76.58008581
34031154006,NJ,373,owner,373,233.9156881,140.3494129
34031154006,NJ,374,owner,374,56.74896285,34.04937771
34031154006,NJ,375,owner,375,190.6818455,114.4091073
34031154006,NJ,376,owner,376,115.8516789,69.51100732
34031154006,NJ,377,owner,377,71.33829025,42.80297415
34031154006,NJ,378,owner,378,332.0387237,199.2232342
34031154006,NJ,379,owner,379,75.70242751,45.42145651
34031154006,NJ,380,owner,380,189.7684884,113.8610931
34031154006,NJ,381,owner,381,59.77598329,35.86558997
34031154006,NJ,382,owner,382,115.0905128,69.05430766
34031154006,NJ,383,owner,383,122.0213255,73.2127953
34031154006,NJ,384,owner,384,51.4628554,30.87771324
34031154006,NJ,385,owner,385,266.1220773,159.6732464
34031154006,NJ,386,owner,386,85.65800514,51.39480309
34031154006,NJ,387,owner,387,50.34273882,30.20564329
34031154006,NJ,388,owner,388,407.0713101,244.2427861
34031154006,NJ,389,owner,389,569.4142795,341.6485677
34031154006,NJ,390,owner,390,89.54866218,53.72919731
34031154006,NJ,391,owner,391,154.5173488,92.71040929
34031154006,NJ,392,owner,392,163.8086965,98.28521789
34031154006,NJ,393,owner,393,97.48340062,58.49004037
34031154006,NJ,394,owner,394,184.3268999,110.5961399
34031154006,NJ,395,owner,395,82.9525548,49.77153288
34031154006,NJ,396,owner,396,13.79213523,8.275281135
34031154006,NJ,397,owner,397,121.3644163,72.8186498
34031154006,NJ,398,owner,398,498.9886365,299.3931819
34031154006,NJ,399,owner,399,137.2222233,82.33333395
34031154006,NJ,400,owner,400,279.8262198,167.8957319
34031154006,NJ,401,owner,401,48.00683822,28.80410293
34031154006,NJ,402,owner,402,98.90572911,59.34343746
34031154006,NJ,403,owner,403,213.2963376,127.9778026
34031154006,NJ,404,owner,404,173.6688915,104.2013349
34031154006,NJ,405,owner,405,94.76552196,56.85931317
34031154006,NJ,406,owner,406,150.5380784,90.32284704
34031154006,NJ,407,owner,407,293.3433349,176.0060009
34031154006,NJ,408,owner,408,70.45294878,42.27176927
34031154006,NJ,409,owner,409,241.8078112,145.0846867
34031154006,NJ,410,owner,410,156.3521552,93.81129314
34031154006,NJ,411,owner,411,59.37778603,35.62667162
34031154006,NJ,412,owner,412,160.0469327,96.02815959
34031154006,NJ,413,owner,413,140.6254546,84.37527273
34031154006,NJ,414,owner,414,45.83414732,27.50048839
34031154006,NJ,415,owner,415,97.74407452,58.64644471
34031154006,NJ,416,owner,416,35.24329049,21.1459743
34031154006,NJ,417,owner,417,73.43307759,44.05984655
34031154006,NJ,418,owner,418,35.97629561,21.58577737
34031154006,NJ,419,owner,419,99.22387691,59.53432615
34031154006,NJ,420,owner,420,120.5764104,72.34584626
34031154006,NJ,421,owner,421,111.9576753,67.17460517
34031154006,NJ,422,owner,422,259.2900135,155.5740081
34031154006,NJ,423,owner,423,98.48963927,59.09378356
34031154006,NJ,424,owner,424,311.4038542,186.8423125
34031154006,NJ,425,owner,425,327.000655,196.200393
34031154006,NJ,426,owner,426,233.3510586,140.0106352
34031154006,NJ,427,owner,427,133.3344123,80.0006474
34031154006,NJ,428,owner,428,51.59517169,30.95710301
34031154006,NJ,429,owner,429,56.11283928,33.66770357
34031154006,NJ,430,owner,430,99.24643738,59.54786243
34031154006,NJ,431,owner,431,263.560224,158.1361344
34031154006,NJ,432,owner,432,69.81255697,41.88753418
34031154006,NJ,433,owner,433,34.59698299,20.75818979
34031154006,NJ,434,owner,434,92.89405482,55.73643289
34031154006,NJ,435,owner,435,111.6448327,66.98689963
34031154006,NJ,436,owner,436,69.75888342,41.85533005
34031154006,NJ,437,owner,437,60.46772144,36.28063286
34031154006,NJ,438,owner,438,98.86763865,59.32058319
34031154006,NJ,439,owner,439,104.9948459,62.99690753
34031154006,NJ,440,owner,440,411.8190044,247.0914026
34031154006,NJ,441,owner,441,368.428519,221.0571114
34031154006,NJ,442,owner,442,74.30545612,44.58327367
34031154006,NJ,443,owner,443,133.6339572,80.18037434
34031154006,NJ,444,owner,444,105.9473093,63.56838556
34031154006,NJ,445,owner,445,132.5117418,79.5070451
34031154006,NJ,446,owner,446,89.61904275,53.77142565
34031154006,NJ,447,owner,447,103.1209251,61.87255508
34031154006,NJ,448,owner,448,41.36906603,24.82143962
34031154006,NJ,449,owner,449,130.156266,78.09375961
34031154006,NJ,450,owner,450,53.41949374,32.05169625
34031154006,NJ,451,owner,451,158.4995658,95.09973945
34031154006,NJ,452,owner,452,122.5442157,73.5265294
34031154006,NJ,453,owner,453,240.3510068,144.2106041
34031154006,NJ,454,owner,454,49.45826974,29.67496185
34031154006,NJ,455,owner,455,181.8620239,109.1172144
34031154006,NJ,456,owner,456,77.91834308,46.75100585
34031154006,NJ,457,owner,457,146.1069448,87.6641669
34031154006,NJ,458,owner,458,32.26711307,19.36026784
34031154006,NJ,459,owner,459,369.4311889,221.6587133
34031154006,NJ,460,owner,460,152.0997833,91.25987
34031154006,NJ,461,owner,461,46.28516416,27.7710985
34031154006,NJ,462,owner,462,76.19350247,45.71610148
34031154006,NJ,463,owner,463,92.7394444,55.64366664
34031154006,NJ,464,owner,464,141.7034266,85.02205595
34031154006,NJ,465,owner,465,89.36734194,53.62040517
34031154006,NJ,466,owner,466,284.0166613,170.4099968
34031154006,NJ,467,owner,467,227.2872694,136.3723617
34031154006,NJ,468,owner,468,80.3690596,48.22143576
34031154006,NJ,469,owner,469,66.12965585,39.67779351
34031154006,NJ,470,owner,470,105.4653613,63.27921675
34031154006,NJ,471,owner,471,82.24279722,49.34567833
34031154006,NJ,472,owner,472,95.02473783,57.0148427
34031154006,NJ,473,owner,473,127.830621,76.69837262
34031154006,NJ,474,owner,474,65.38553742,39.23132245
34031154006,NJ,475,owner,475,198.8071704,119.2843023
34031154006,NJ,476,owner,476,167.9938823,100.7963294
34031154006,NJ,477,owner,477,66.73522972,40.04113783
34031154006,NJ,478,owner,478,109.6097547,65.7658528
34031154006,NJ,479,owner,479,128.8420874,77.30525244
34031154006,NJ,480,owner,480,73.12649189,43.87589514
34031154006,NJ,481,owner,481,218.6699609,131.2019765
34031154006,NJ,482,owner,482,170.3803872,102.2282323
34031154006,NJ,483,owner,483,154.9139151,92.94834906
34031154006,NJ,484,owner,484,35.284162,21.1704972
34031154006,NJ,485,owner,485,88.35043377,53.01026026
34031154006,NJ,486,owner,486,120.8161853,72.48971118
34031154006,NJ,487,owner,487,29.66129159,17.79677496
34031154006,NJ,488,owner,488,319.0365565,191.4219339
34031154006,NJ,489,owner,489,70.02857698,42.01714619
34031154006,NJ,490,owner,490,141.9861928,85.19171571
34031154006,NJ,491,owner,491,101.2108724,60.72652344
34031154006,NJ,492,owner,492,113.5901308,68.15407851
34031154006,NJ,493,owner,493,100.5575081,60.33450485
34031154006,NJ,494,owner,494,168.1332948,100.8799769
34031154006,NJ,495,owner,495,246.2646369,147.7587821
